idx,symbol,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,selection_policy,opened_at,closed_at,entry_mode,entry,sl,tp1,tp2,tp3,exit_price,exit_reason,raw_pnl_r,cost_r,pnl_r,bars_held,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,v56_production,exit_policy
21089,UNKNOWN,2026-01-07 04:00:00,2026-01-07,FVG_TOUCH,Short,64.42,64.42,bearish_fvg_touch,38.556,-0.3475,-0.5663,0.0721,4,2,0,3.7241,2.1389,False,False,0.3648,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-07 04:15:00,2026-01-07 06:15:00,NEXT_BAR_OPEN_REALISTIC,92764.8,92764.8,92541.4625,92383.8125,92186.75,92764.8,BE_AFTER_TP1,0.2975,0.07,0.2275,8,21098,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
21257,UNKNOWN,2026-01-08 22:00:00,2026-01-08,FVG_TOUCH,Long,64.255,64.255,bullish_fvg_touch,61.2817,0.8081,-0.2575,0.4809,22,3,0,0.1398,3.3958,False,False,0.9605,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-08 22:15:00,2026-01-08 22:30:00,NEXT_BAR_OPEN_REALISTIC,91389.2,91133.17857143,91606.81821429,91760.43107143,91952.44714286,91133.17857143,SL,-1.0,0.07,-1.07,1,21259,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
21298,UNKNOWN,2026-01-09 08:15:00,2026-01-09,FVG_TOUCH,Short,66.0839,66.0839,bearish_fvg_touch,32.3976,-0.1554,-0.3313,0.021,8,4,1,3.9009,1.4957,False,False,0.2772,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-09 08:30:00,2026-01-09 08:45:00,NEXT_BAR_OPEN_REALISTIC,90642.7,90586.048375,90450.084475,90314.120575,90144.1657,90144.1657,TP3,1.465,0.07,1.395,1,21300,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
21371,UNKNOWN,2026-01-10 02:30:00,2026-01-10,TREND_PULLBACK,Short,68.9404,68.9404,ema20_pullback;trend_stack,43.1342,-0.2473,-0.5391,0.9158,2,5,0,1.9022,2.7908,False,False,0.5947,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-10 02:45:00,2026-01-10 05:30:00,NEXT_BAR_OPEN_REALISTIC,90574.9,90574.9,90382.428125,90246.565625,90076.7375,90574.9,BE_AFTER_TP1,0.2975,0.07,0.2275,11,21383,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
21520,UNKNOWN,2026-01-11 15:45:00,2026-01-11,ORDERBLOCK_REACTION,Long,63.6923,63.6923,impulse_pullback_zone,50.3987,0.5673,2.7432,0.1869,15,6,1,2.2312,1.33,False,False,0.3735,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-11 16:00:00,2026-01-11 17:15:00,NEXT_BAR_OPEN_REALISTIC,90834.0,90890.7713125,91027.0224625,91163.2736125,91333.58755,90890.7713125,BE_AFTER_TP1,0.805,0.07,0.735,5,21526,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
21556,UNKNOWN,2026-01-12 00:45:00,2026-01-12,ORDERBLOCK_REACTION,Long,68.4871,68.4871,impulse_pullback_zone,64.2951,0.1213,2.3146,0.7554,0,0,0,-0.1477,3.7873,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-12 01:00:00,2026-01-12 01:30:00,NEXT_BAR_OPEN_REALISTIC,91229.2,91298.76071429,91465.70642857,91632.65214286,91841.33428571,91298.76071429,BE_AFTER_TP1,0.805,0.07,0.735,2,21559,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
21737,UNKNOWN,2026-01-13 22:00:00,2026-01-13,WEAK_BOS,Long,66.0,66.0,break_high,84.7741,1.6368,6.5798,0.5435,22,1,0,-2.4489,5.6354,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-13 22:15:00,2026-01-13 22:15:00,NEXT_BAR_OPEN_REALISTIC,95575.9,95127.66428571,95956.90035714,96225.84178571,96562.01857143,95127.66428571,SL,-1.0,0.07,-1.07,0,21738,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
21803,UNKNOWN,2026-01-14 14:30:00,2026-01-14,FVG_TOUCH,Long,74.6187,74.6187,bullish_fvg_touch,74.3295,0.6569,1.7718,0.3298,14,2,0,-0.1413,4.4959,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-14 14:45:00,2026-01-14 14:45:00,NEXT_BAR_OPEN_REALISTIC,95810.4,95875.31428571,96031.10857143,96186.90285714,96381.64571429,96381.64571429,TP3,1.465,0.07,1.395,0,21804,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
21934,UNKNOWN,2026-01-15 23:15:00,2026-01-15,FVG_TOUCH,Short,63.1972,63.1972,bearish_fvg_touch,52.3912,-1.4015,-0.3908,0.1774,23,3,0,3.1606,1.9487,False,False,0.3814,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-15 23:30:00,2026-01-16 00:30:00,NEXT_BAR_OPEN_REALISTIC,95522.8,95761.60675,95319.8142625,95176.5302125,94997.42515,95761.60675,SL,-1.0,0.07,-1.07,4,21939,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
21995,UNKNOWN,2026-01-16 14:30:00,2026-01-16,REAL_CHOCH,Short,71.7968,71.7968,choch_sweep_high;choch_break_low;trend_align,46.6766,-0.4019,1.1531,0.8425,14,4,1,2.7784,-0.2156,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-16 14:45:00,2026-01-16 14:45:00,NEXT_BAR_OPEN_REALISTIC,95170.0,95407.925,94967.76375,94825.00875,94646.565,95407.925,SL,-1.0,0.07,-1.07,0,21996,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
22121,UNKNOWN,2026-01-17 22:00:00,2026-01-17,FVG_TOUCH,Short,68.0373,68.0373,bearish_fvg_touch,27.0631,-0.1685,1.2773,0.8162,22,5,0,4.8963,-1.8426,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-17 22:15:00,2026-01-18 03:30:00,NEXT_BAR_OPEN_REALISTIC,95140.7,95140.7,94938.5258,94795.8146,94617.4256,95140.7,BE_AFTER_TP1,0.2975,0.07,0.2275,21,22143,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
22169,UNKNOWN,2026-01-18 10:00:00,2026-01-18,TREND_PULLBACK,Short,70.0946,70.0946,ema20_pullback;trend_stack,45.9813,-0.1198,0.57,0.6169,10,6,0,1.9379,1.565,False,False,0.4468,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-18 10:15:00,2026-01-18 13:30:00,NEXT_BAR_OPEN_REALISTIC,95101.8,95101.8,94899.7088875,94757.0563375,94578.74065,95101.8,BE_AFTER_TP1,0.2975,0.07,0.2275,13,22183,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
22309,UNKNOWN,2026-01-19 21:00:00,2026-01-19,TREND_PULLBACK,Short,69.0332,69.0332,ema20_pullback;trend_stack,45.1454,-0.0166,-0.1284,0.1432,21,0,1,2.3321,1.31,False,False,0.3597,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-19 21:15:00,2026-01-19 22:15:00,NEXT_BAR_OPEN_REALISTIC,93064.6,93006.434625,92866.837725,92727.240825,92552.7447,93006.434625,BE_AFTER_TP1,0.805,0.07,0.735,4,22314,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
22343,UNKNOWN,2026-01-20 05:30:00,2026-01-20,FVG_TOUCH,Short,69.8847,69.8847,bearish_fvg_touch,27.915,-1.2666,1.2097,0.319,5,1,1,4.7064,1.4101,False,False,0.2305,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-20 05:45:00,2026-01-20 06:15:00,NEXT_BAR_OPEN_REALISTIC,91605.4,91539.81964286,91382.42678571,91225.03392857,91028.29285714,91028.29285714,TP3,1.465,0.07,1.395,2,22346,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
22449,UNKNOWN,2026-01-21 08:00:00,2026-01-21,FVG_TOUCH,Short,71.0367,71.0367,bearish_fvg_touch,37.8383,-0.3711,-0.203,0.3213,8,2,1,4.4492,0.5269,False,False,0.1059,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-21 08:15:00,2026-01-21 08:15:00,NEXT_BAR_OPEN_REALISTIC,89115.4,89338.18825,88926.0299875,88792.3570375,88625.26585,89338.18825,SL,-1.0,0.07,-1.07,0,22450,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
22595,UNKNOWN,2026-01-22 20:30:00,2026-01-22,TREND_PULLBACK,Short,63.7443,63.7443,ema20_pullback;trend_stack,56.5799,-0.1947,-0.4745,0.2414,20,3,0,1.405,3.1982,False,False,0.6948,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-22 20:45:00,2026-01-22 22:00:00,NEXT_BAR_OPEN_REALISTIC,89468.0,89468.0,89201.56142857,89013.48714286,88778.39428571,89468.0,BE_AFTER_TP1,0.2975,0.07,0.2275,5,22601,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
22669,UNKNOWN,2026-01-23 15:00:00,2026-01-23,FVG_TOUCH,Short,71.6894,71.6894,bearish_fvg_touch,38.5238,-0.4624,0.8711,0.4464,15,4,2,3.4343,0.7281,False,False,0.1749,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-23 15:15:00,2026-01-23 15:15:00,NEXT_BAR_OPEN_REALISTIC,88783.2,89047.73571429,88558.34464286,88399.62321429,88201.22142857,89047.73571429,SL,-1.0,0.07,-1.07,0,22670,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
22755,UNKNOWN,2026-01-24 12:30:00,2026-01-24,FVG_TOUCH,Short,65.8926,65.8926,bearish_fvg_touch,33.0971,-0.7966,-0.46,0.2029,12,5,0,3.6896,0.0817,False,False,0.0217,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-24 12:45:00,2026-01-24 14:30:00,NEXT_BAR_OPEN_REALISTIC,89505.1,89449.1593125,89314.9016625,89180.6440125,89012.82195,89449.1593125,BE_AFTER_TP1,0.805,0.07,0.735,7,22763,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
22867,UNKNOWN,2026-01-25 16:30:00,2026-01-25,FVG_TOUCH,Short,71.5925,71.5925,bearish_fvg_touch,25.6166,-0.7449,1.737,0.2576,16,6,1,4.2744,1.5777,False,False,0.2696,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-25 16:45:00,2026-01-25 18:15:00,NEXT_BAR_OPEN_REALISTIC,87898.5,87837.175,87689.995,87542.815,87358.84,87837.175,BE_AFTER_TP1,0.805,0.07,0.735,6,22874,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
22955,UNKNOWN,2026-01-26 14:30:00,2026-01-26,REAL_CHOCH,Long,78.0028,78.0028,choch_sweep_low;choch_break_high;trend_align,56.0014,0.3523,3.2554,0.4197,14,0,4,-0.4025,2.3756,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-26 14:45:00,2026-01-26 14:45:00,NEXT_BAR_OPEN_REALISTIC,88102.7,87872.90714286,88298.02392857,88435.89964286,88608.24428571,87872.90714286,SL,-1.0,0.07,-1.07,0,22956,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
23051,UNKNOWN,2026-01-27 14:30:00,2026-01-27,ORDERBLOCK_REACTION,Short,71.1532,71.1532,impulse_pullback_zone,44.2859,-0.4864,1.962,0.8621,14,1,6,3.853,-0.3446,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-27 14:45:00,2026-01-27 14:45:00,NEXT_BAR_OPEN_REALISTIC,87637.2,87856.293,87450.97095,87319.51515,87155.1954,87856.293,SL,-1.0,0.07,-1.07,0,23052,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
23127,UNKNOWN,2026-01-28 09:30:00,2026-01-28,ORDERBLOCK_REACTION,Long,66.0806,66.0806,impulse_pullback_zone,53.4702,0.4762,0.5147,0.7036,9,2,2,0.3891,2.7853,False,False,0.8774,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-28 09:45:00,2026-01-28 10:15:00,NEXT_BAR_OPEN_REALISTIC,89294.8,89294.8,89484.5516625,89618.4940125,89785.92195,89294.8,BE_AFTER_TP1,0.2975,0.07,0.2275,2,23130,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
23192,UNKNOWN,2026-01-29 01:45:00,2026-01-29,FVG_TOUCH,Short,67.4672,67.4672,bearish_fvg_touch,24.3203,-0.8251,0.4217,0.6639,1,3,2,4.1799,0.0198,False,False,0.0047,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-29 02:00:00,2026-01-29 02:30:00,NEXT_BAR_OPEN_REALISTIC,88561.7,88506.3489375,88373.5063875,88240.6638375,88074.61065,88074.61065,TP3,1.465,0.07,1.395,2,23195,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
23342,UNKNOWN,2026-01-30 15:15:00,2026-01-30,TREND_PULLBACK,Short,69.7108,69.7108,ema20_pullback;trend_stack,42.1126,-0.2675,0.3373,0.7104,15,4,0,2.4936,0.7954,False,False,0.2418,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-30 15:30:00,2026-01-30 15:30:00,NEXT_BAR_OPEN_REALISTIC,82586.9,83065.05,82180.4725,81893.5825,81534.97,83065.05,SL,-1.0,0.07,-1.07,0,23343,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
23409,UNKNOWN,2026-01-31 08:00:00,2026-01-31,FVG_TOUCH,Short,68.7209,68.7209,bearish_fvg_touch,19.6595,-0.178,1.2551,0.4171,8,5,0,5.0278,-0.3132,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-01-31 08:15:00,2026-01-31 08:30:00,NEXT_BAR_OPEN_REALISTIC,83313.3,83261.229125,83136.259025,83011.288925,82855.0763,82855.0763,TP3,1.465,0.07,1.395,1,23411,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
23554,UNKNOWN,2026-02-01 20:15:00,2026-02-01,FVG_TOUCH,Short,67.4493,67.4493,bearish_fvg_touch,35.3689,-0.9223,0.9678,0.5948,20,6,4,4.2294,-0.2321,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-01 20:30:00,2026-02-01 20:30:00,NEXT_BAR_OPEN_REALISTIC,76655.7,77073.25,76300.7825,76050.2525,75737.09,77073.25,SL,-1.0,0.07,-1.07,0,23555,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
23573,UNKNOWN,2026-02-02 01:00:00,2026-02-02,TREND_PULLBACK,Short,66.0031,66.0031,ema20_pullback;trend_stack,49.7312,-0.3289,0.5419,0.7449,1,0,0,1.6681,1.4345,False,False,0.4623,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-02 01:15:00,2026-02-02 01:15:00,NEXT_BAR_OPEN_REALISTIC,76784.6,77579.73571429,76108.73464286,75631.65321429,75035.30142857,77579.73571429,SL,-1.0,0.07,-1.07,0,23574,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
23690,UNKNOWN,2026-02-03 06:15:00,2026-02-03,TREND_PULLBACK,Long,68.2168,68.2168,ema20_pullback;trend_stack,62.091,0.088,0.0296,0.7965,6,1,1,1.2761,2.6076,False,False,0.6714,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-03 06:30:00,2026-02-03 08:00:00,NEXT_BAR_OPEN_REALISTIC,78522.7,78522.7,78834.42535714,79054.46678571,79329.51857143,78522.7,BE_AFTER_TP1,0.2975,0.07,0.2275,6,23697,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
23849,UNKNOWN,2026-02-04 22:00:00,2026-02-04,FVG_TOUCH,Short,67.5402,67.5402,bearish_fvg_touch,29.5118,-1.4519,1.1896,0.4637,22,2,0,3.224,0.3615,False,False,0.1008,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-04 22:15:00,2026-02-04 22:15:00,NEXT_BAR_OPEN_REALISTIC,72306.7,72875.68571429,71823.06214286,71481.67071429,71054.93142857,72875.68571429,SL,-1.0,0.07,-1.07,0,23850,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
23920,UNKNOWN,2026-02-05 15:45:00,2026-02-05,FVG_TOUCH,Short,66.8841,66.8841,bearish_fvg_touch,32.7817,-1.2788,1.7392,0.0172,15,3,2,4.3653,0.8806,False,False,0.1679,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-05 16:00:00,2026-02-05 16:30:00,NEXT_BAR_OPEN_REALISTIC,67452.0,68344.48571429,66693.38714286,66157.89571429,65488.53142857,68344.48571429,SL,-1.0,0.07,-1.07,2,23923,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
24007,UNKNOWN,2026-02-06 13:30:00,2026-02-06,FVG_TOUCH,Long,66.2332,66.2332,bullish_fvg_touch,79.2154,1.0733,-0.6474,0.4903,13,4,1,0.6886,6.7518,False,False,0.9074,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-06 13:45:00,2026-02-06 14:00:00,NEXT_BAR_OPEN_REALISTIC,67192.2,67192.2,67537.43357143,67781.12785714,68085.74571429,67192.2,BE_AFTER_TP1,0.2975,0.07,0.2275,1,24009,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
24089,UNKNOWN,2026-02-07 10:00:00,2026-02-07,FVG_TOUCH,Short,65.9952,65.9952,bearish_fvg_touch,27.4362,-0.7478,-0.7607,0.4206,10,5,0,4.8693,1.0212,False,False,0.1734,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-07 10:15:00,2026-02-07 12:00:00,NEXT_BAR_OPEN_REALISTIC,67926.2,68588.28571429,67363.42714286,66966.17571429,66469.61142857,68588.28571429,SL,-1.0,0.07,-1.07,7,24097,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
24240,UNKNOWN,2026-02-08 23:45:00,2026-02-08,FVG_TOUCH,Short,67.4942,67.4942,bearish_fvg_touch,35.9374,0.1519,1.133,0.2435,23,6,0,4.3174,0.8043,False,False,0.157,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-09 00:00:00,2026-02-09 01:15:00,NEXT_BAR_OPEN_REALISTIC,70288.2,70754.2,69892.1,69612.5,69263.0,70754.2,SL,-1.0,0.07,-1.07,5,24246,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
24285,UNKNOWN,2026-02-09 11:00:00,2026-02-09,FVG_TOUCH,Short,65.4343,65.4343,bearish_fvg_touch,12.8255,-1.2567,0.5357,0.2888,11,0,0,5.9662,0.502,False,False,0.0776,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-09 11:15:00,2026-02-09 11:30:00,NEXT_BAR_OPEN_REALISTIC,68578.9,68987.1,68231.93,67987.01,67680.86,68987.1,SL,-1.0,0.07,-1.07,1,24287,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
24361,UNKNOWN,2026-02-10 06:00:00,2026-02-10,FVG_TOUCH,Short,63.0275,63.0275,bearish_fvg_touch,33.3193,-0.626,-0.538,0.5892,6,1,1,3.9197,0.4799,False,False,0.1091,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-10 06:15:00,2026-02-10 09:00:00,NEXT_BAR_OPEN_REALISTIC,69302.3,69225.92321429,69042.61892857,68859.31464286,68630.18428571,69225.92321429,BE_AFTER_TP1,0.805,0.07,0.735,11,24373,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
24491,UNKNOWN,2026-02-11 14:30:00,2026-02-11,TREND_PULLBACK,Short,75.3522,75.3522,ema20_pullback;trend_stack,57.3807,-0.3496,3.7687,0.5872,14,2,2,3.0403,1.6066,False,False,0.3457,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-11 14:45:00,2026-02-11 15:00:00,NEXT_BAR_OPEN_REALISTIC,67199.4,67066.05892857,66746.04035714,66426.02178571,66025.99857143,66025.99857143,TP3,1.465,0.07,1.395,1,24493,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
24570,UNKNOWN,2026-02-12 10:15:00,2026-02-12,FVG_TOUCH,Long,63.191,63.191,bullish_fvg_touch,65.2204,0.018,-0.638,0.1855,10,3,1,0.5238,4.1417,False,False,0.8877,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-12 10:30:00,2026-02-12 11:00:00,NEXT_BAR_OPEN_REALISTIC,67580.9,67637.69464286,67774.00178571,67910.30892857,68080.69285714,68080.69285714,TP3,1.465,0.07,1.395,2,24573,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
24655,UNKNOWN,2026-02-13 07:30:00,2026-02-13,TREND_PULLBACK,Short,65.1934,65.1934,ema20_pullback;trend_stack,38.8542,-0.1469,-0.3862,0.9997,7,4,1,3.0713,0.5824,False,False,0.1594,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-13 07:45:00,2026-02-13 08:00:00,NEXT_BAR_OPEN_REALISTIC,66094.0,66316.87142857,65904.55928571,65770.83642857,65603.68285714,66316.87142857,SL,-1.0,0.07,-1.07,1,24657,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
24774,UNKNOWN,2026-02-14 13:15:00,2026-02-14,FVG_TOUCH,Short,65.6181,65.6181,bearish_fvg_touch,40.6875,1.1728,1.0448,0.7664,13,5,4,4.3407,-0.4535,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-14 13:30:00,2026-02-14 13:30:00,NEXT_BAR_OPEN_REALISTIC,69234.1,69539.05,68974.8925,68791.9225,68563.21,69539.05,SL,-1.0,0.07,-1.07,0,24775,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
24870,UNKNOWN,2026-02-15 13:15:00,2026-02-15,FVG_TOUCH,Short,77.1706,77.1706,bearish_fvg_touch,20.8631,-0.1351,2.7804,0.7379,13,6,0,6.2292,-0.8269,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-15 13:30:00,2026-02-15 14:00:00,NEXT_BAR_OPEN_REALISTIC,69020.1,69020.1,68778.54821429,68608.04107143,68394.90714286,69020.1,BE_AFTER_TP1,0.2975,0.07,0.2275,2,24873,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
24962,UNKNOWN,2026-02-16 12:15:00,2026-02-16,FVG_TOUCH,Long,69.0121,69.0121,bullish_fvg_touch,69.0185,0.2015,2.7136,0.7318,12,0,6,-1.6762,4.4726,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-02-16 12:30:00,2026-02-16 13:00:00,NEXT_BAR_OPEN_REALISTIC,69467.4,69532.65357143,69689.26214286,69845.87071429,70041.63142857,70041.63142857,TP3,1.465,0.07,1.395,2,24965,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
